BOA* + CH	1	22	23	15	3	0.000645	0.000289
BOA* + CH	22	24	7	3	1	0.000597	0.000173
BOA* + CH	13	19	21	8	2	0.000409	0.000135
BOA* + CH	5	19	6	5	3	0.000232	0.000101
BOA* + CH	2	7	15	4	1	0.000375	0.000176
BOA* + CH	9	20	18	10	4	0.000381	0.00013
BOA* + CH	11	17	9	3	1	0.000282	0.000127
BOA* + CH	4	23	12	4	1	0.000324	0.000141
BOA* + CH	22	8	10	6	3	0.000391	0.000209
BOA* + CH	17	1	29	14	3	0.000485	0.000181
