BOA* + CH	1	22	23	15	3	0.000813	0.000296
BOA* + CH	22	24	7	3	1	0.000725	0.000363
BOA* + CH	13	19	20	8	2	0.000474	0.000152
BOA* + CH	5	19	6	5	3	0.000319	0.000123
BOA* + CH	2	7	16	4	1	0.00049	0.000207
BOA* + CH	9	20	19	10	4	0.000517	0.000175
BOA* + CH	11	17	10	3	1	0.000228	0.000127
BOA* + CH	4	23	13	4	1	0.000278	0.000129
BOA* + CH	22	8	9	6	3	0.000243	0.000157
BOA* + CH	17	1	29	14	3	0.000783	0.000234
